pt/y	-0.975	-0.925	-0.875	-0.825	-0.775	-0.725	-0.675	-0.625	-0.575	-0.525	-0.475	-0.425	-0.375	-0.325	-0.275	-0.225	-0.175	-0.125	-0.075	-0.025	0.025	0.075	0.125	0.175	0.225	0.275	0.325	0.375	0.425	0.475	0.525	0.575	0.625	0.675	0.725	0.775	0.825	0.875	0.925	0.975
0.85	0	0	0	0	0	0	0	0	2.44E-05	6.34E-05	1.41E-04	7.17E-04	0.001165125	0.003017626	0.005094376	0.008053501	0.012304502	0.016540878	0.020328753	0.021006378	0.022390879	0.018334878	0.017267253	0.013888877	0.010856627	0.006868876	0.004070626	0.001886625	6.00E-04	3.02E-04	6.83E-05	0	9.75E-06	0	0	0	0	0	0	0
0.9	0	0	0	0	0	0	0	0	0	7.80E-05	3.27E-04	6.48E-04	0.00143325	0.002344875	0.003822001	0.006566626	0.008536126	0.011485502	0.014956502	0.014995502	0.014464127	0.014191127	0.013762127	0.009301502	0.007117501	0.004996876	0.00234	0.001077375	6.34E-04	1.12E-04	3.90E-05	0	0	0	0	0	0	0	0	0
0.95	0	0	0	0	0	0	0	0	0	9.75E-06	1.56E-04	2.78E-04	0.0011115	0.001457625	0.002383875	0.004811626	0.007063876	0.007444126	0.010768877	0.010140002	0.009954752	0.009184502	0.009364877	0.006357001	0.003597751	0.002613001	0.00164775	2.78E-04	1.95E-04	1.07E-04	9.75E-06	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	1.95E-05	0	1.12E-04	1.85E-04	5.17E-04	8.19E-04	0.0012675	0.003012751	0.003612376	0.004972501	0.007054126	0.007868251	0.006878626	0.006591001	0.005767126	0.004075501	0.003480751	0.0012285	9.26E-04	7.26E-04	2.97E-04	0	2.93E-05	0	0	0	0	0	0	0	0	0
1.05	0	0	0	0	0	0	0	0	0	0	0	6.83E-05	2.44E-04	5.85E-04	8.29E-04	0.001404	0.002101125	0.003193126	0.003973126	0.003700126	0.004041376	0.003670876	0.003436876	0.002793376	0.001677	0.0013455	4.92E-04	1.37E-04	1.90E-04	0	0	0	0	0	0	0	0	0	0	0
1.1	0	0	0	0	0	0	0	0	0	2.93E-05	0	8.29E-05	5.85E-05	2.19E-04	4.58E-04	0.001018875	0.001301625	0.001833	0.002822626	0.002608126	0.002681251	0.003617251	0.001720875	0.0017745	9.51E-04	6.44E-04	4.24E-04	1.32E-04	1.46E-05	0	0	0	0	0	0	0	0	0	0	0
1.15	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	6.34E-05	1.51E-04	2.78E-04	5.36E-04	7.12E-04	8.04E-04	0.00131625	9.99E-04	0.00137475	0.001048125	0.00129675	8.63E-04	6.53E-04	4.92E-04	2.29E-04	3.90E-05	0	0	0	0	0	0	0	0	0	0	0	0
1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88E-06	1.76E-04	5.66E-04	4.68E-04	3.02E-04	8.87E-04	8.92E-04	6.73E-04	8.34E-04	4.53E-04	6.05E-04	2.39E-04	1.56E-04	1.61E-04	0	4.88E-05	0	0	0	0	0	0	0	0	0	0	0
1.25	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	1.12E-04	9.26E-05	9.75E-05	4.24E-04	4.83E-04	4.39E-04	3.90E-04	6.53E-04	3.61E-04	4.83E-04	3.90E-04	2.05E-04	1.02E-04	5.36E-05	5.36E-05	2.44E-05	0	0	0	0	0	0	0	0	0	0	0
1.3	0	0	0	0	0	0	0	0	0	0	0	0	4.88E-06	3.41E-05	0	1.46E-05	2.44E-05	7.31E-05	4.29E-04	4.29E-04	2.34E-04	1.95E-04	3.56E-04	2.93E-04	1.17E-04	1.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.35	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80E-05	1.95E-05	3.41E-05	9.75E-06	1.37E-04	6.34E-05	1.32E-04	8.29E-05	5.36E-05	1.17E-04	2.93E-05	0	2.44E-05	1.95E-05	1.46E-05	0	0	0	0	0	0	0	0	0	0	0	0
1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	0	3.41E-05	0	5.85E-05	9.75E-06	4.39E-05	0	6.83E-05	5.85E-05	5.85E-05	0	2.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	0	3.41E-05	0	0	5.85E-05	0	1.95E-05	0	0	0	3.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95E-05	0	9.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
